time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-27 00:00:00+00:00,0,0,1,1
2025-03-03 00:00:00+00:00,0,0,5,2
2025-03-04 00:00:00+00:00,0,0,8,2
2025-03-05 00:00:00+00:00,4,4,24,4
2025-03-06 00:00:00+00:00,1,1,7,3
2025-03-07 00:00:00+00:00,1,1,0,0
2025-03-08 00:00:00+00:00,1,1,0,0
2025-03-09 00:00:00+00:00,3,3,0,0
2025-03-10 00:00:00+00:00,3,3,4,4
2025-03-11 00:00:00+00:00,1,1,0,0
2025-03-12 00:00:00+00:00,0,0,6,3
2025-03-15 00:00:00+00:00,3,3,1,1
2025-03-17 00:00:00+00:00,0,0,3,1
2025-03-18 00:00:00+00:00,0,0,1,1
2025-03-19 00:00:00+00:00,1,1,1,1
2025-03-20 00:00:00+00:00,1,1,1,1
2025-03-21 00:00:00+00:00,1,1,1,1
